Country,City,PM2.5,Latitude,Longitude,sensorType,Date
Peru,PUENTE PIEDRA,38.96,-11.863253,-77.074133,reference grade,2024-06-30T05:00:00+00:00
Peru,PUENTE PIEDRA,37.46,-11.863253,-77.074133,reference grade,2024-06-30T04:00:00+00:00
Peru,PUENTE PIEDRA,36.11,-11.863253,-77.074133,reference grade,2024-06-30T03:00:00+00:00
Peru,PUENTE PIEDRA,25.72,-11.863253,-77.074133,reference grade,2024-06-30T02:00:00+00:00
Peru,PUENTE PIEDRA,23.38,-11.863253,-77.074133,reference grade,2024-06-30T01:00:00+00:00
Peru,PUENTE PIEDRA,12.98,-11.863253,-77.074133,reference grade,2024-06-30T00:00:00+00:00
Peru,PUENTE PIEDRA,7.75,-11.863253,-77.074133,reference grade,2024-06-29T23:00:00+00:00
Peru,PUENTE PIEDRA,17.11,-11.863253,-77.074133,reference grade,2024-06-29T22:00:00+00:00
Peru,PUENTE PIEDRA,40.17,-11.863253,-77.074133,reference grade,2024-06-29T21:00:00+00:00
Peru,PUENTE PIEDRA,54.8,-11.863253,-77.074133,reference grade,2024-06-29T20:00:00+00:00
Peru,PUENTE PIEDRA,69.69,-11.863253,-77.074133,reference grade,2024-06-29T19:00:00+00:00
Peru,PUENTE PIEDRA,73.68,-11.863253,-77.074133,reference grade,2024-06-29T18:00:00+00:00
Peru,PUENTE PIEDRA,53.5,-11.863253,-77.074133,reference grade,2024-06-29T17:00:00+00:00
Peru,PUENTE PIEDRA,41.37,-11.863253,-77.074133,reference grade,2024-06-29T16:00:00+00:00
Peru,PUENTE PIEDRA,36.02,-11.863253,-77.074133,reference grade,2024-06-29T15:00:00+00:00
Peru,PUENTE PIEDRA,39.7,-11.863253,-77.074133,reference grade,2024-06-29T14:00:00+00:00
Peru,PUENTE PIEDRA,26.43,-11.863253,-77.074133,reference grade,2024-06-29T13:00:00+00:00
Peru,PUENTE PIEDRA,29.92,-11.863253,-77.074133,reference grade,2024-06-29T12:00:00+00:00
Peru,PUENTE PIEDRA,31.32,-11.863253,-77.074133,reference grade,2024-06-29T11:00:00+00:00
Peru,PUENTE PIEDRA,33.76,-11.863253,-77.074133,reference grade,2024-06-29T10:00:00+00:00
Peru,PUENTE PIEDRA,35.65,-11.863253,-77.074133,reference grade,2024-06-29T09:00:00+00:00
Peru,PUENTE PIEDRA,42.22,-11.863253,-77.074133,reference grade,2024-06-29T08:00:00+00:00
Peru,PUENTE PIEDRA,43.43,-11.863253,-77.074133,reference grade,2024-06-29T07:00:00+00:00
Peru,PUENTE PIEDRA,38.3,-11.863253,-77.074133,reference grade,2024-06-29T06:00:00+00:00
Peru,PUENTE PIEDRA,33.0,-11.863253,-77.074133,reference grade,2024-06-29T05:00:00+00:00
Peru,PUENTE PIEDRA,21.53,-11.863253,-77.074133,reference grade,2024-06-29T04:00:00+00:00
Peru,PUENTE PIEDRA,25.64,-11.863253,-77.074133,reference grade,2024-06-29T03:00:00+00:00
Peru,PUENTE PIEDRA,18.23,-11.863253,-77.074133,reference grade,2024-06-29T02:00:00+00:00
Peru,PUENTE PIEDRA,17.17,-11.863253,-77.074133,reference grade,2024-06-29T01:00:00+00:00
Peru,PUENTE PIEDRA,19.78,-11.863253,-77.074133,reference grade,2024-06-29T00:00:00+00:00
Peru,PUENTE PIEDRA,26.41,-11.863253,-77.074133,reference grade,2024-06-28T23:00:00+00:00
Peru,PUENTE PIEDRA,58.97,-11.863253,-77.074133,reference grade,2024-06-28T22:00:00+00:00
Peru,PUENTE PIEDRA,77.05,-11.863253,-77.074133,reference grade,2024-06-28T21:00:00+00:00
Peru,PUENTE PIEDRA,59.38,-11.863253,-77.074133,reference grade,2024-06-28T20:00:00+00:00
Peru,PUENTE PIEDRA,36.57,-11.863253,-77.074133,reference grade,2024-06-28T19:00:00+00:00
Peru,PUENTE PIEDRA,43.16,-11.863253,-77.074133,reference grade,2024-06-28T18:00:00+00:00
Peru,PUENTE PIEDRA,50.72,-11.863253,-77.074133,reference grade,2024-06-28T17:00:00+00:00
Peru,PUENTE PIEDRA,46.41,-11.863253,-77.074133,reference grade,2024-06-28T16:00:00+00:00
Peru,PUENTE PIEDRA,53.99,-11.863253,-77.074133,reference grade,2024-06-28T15:00:00+00:00
Peru,PUENTE PIEDRA,30.9,-11.863253,-77.074133,reference grade,2024-06-28T14:00:00+00:00
Peru,PUENTE PIEDRA,30.37,-11.863253,-77.074133,reference grade,2024-06-28T13:00:00+00:00
Peru,PUENTE PIEDRA,45.94,-11.863253,-77.074133,reference grade,2024-06-28T12:00:00+00:00
Peru,PUENTE PIEDRA,35.72,-11.863253,-77.074133,reference grade,2024-06-28T11:00:00+00:00
Peru,PUENTE PIEDRA,30.21,-11.863253,-77.074133,reference grade,2024-06-28T10:00:00+00:00
Peru,PUENTE PIEDRA,29.56,-11.863253,-77.074133,reference grade,2024-06-28T09:00:00+00:00
Peru,PUENTE PIEDRA,34.62,-11.863253,-77.074133,reference grade,2024-06-28T08:00:00+00:00
Peru,PUENTE PIEDRA,40.32,-11.863253,-77.074133,reference grade,2024-06-28T07:00:00+00:00
Peru,PUENTE PIEDRA,42.21,-11.863253,-77.074133,reference grade,2024-06-28T06:00:00+00:00
Peru,PUENTE PIEDRA,41.92,-11.863253,-77.074133,reference grade,2024-06-28T05:00:00+00:00
Peru,PUENTE PIEDRA,33.69,-11.863253,-77.074133,reference grade,2024-06-28T04:00:00+00:00
Peru,PUENTE PIEDRA,26.57,-11.863253,-77.074133,reference grade,2024-06-28T03:00:00+00:00
Peru,PUENTE PIEDRA,29.12,-11.863253,-77.074133,reference grade,2024-06-28T01:00:00+00:00
Peru,PUENTE PIEDRA,29.47,-11.863253,-77.074133,reference grade,2024-06-28T00:00:00+00:00
Peru,PUENTE PIEDRA,41.83,-11.863253,-77.074133,reference grade,2024-06-27T23:00:00+00:00
Peru,PUENTE PIEDRA,48.29,-11.863253,-77.074133,reference grade,2024-06-27T22:00:00+00:00
Peru,PUENTE PIEDRA,44.41,-11.863253,-77.074133,reference grade,2024-06-27T21:00:00+00:00
Peru,PUENTE PIEDRA,46.57,-11.863253,-77.074133,reference grade,2024-06-27T20:00:00+00:00
Peru,PUENTE PIEDRA,48.55,-11.863253,-77.074133,reference grade,2024-06-27T19:00:00+00:00
Peru,PUENTE PIEDRA,44.7,-11.863253,-77.074133,reference grade,2024-06-27T18:00:00+00:00
Peru,PUENTE PIEDRA,68.0,-11.863253,-77.074133,reference grade,2024-06-27T17:00:00+00:00
Peru,PUENTE PIEDRA,69.67,-11.863253,-77.074133,reference grade,2024-06-27T16:00:00+00:00
Peru,PUENTE PIEDRA,66.48,-11.863253,-77.074133,reference grade,2024-06-27T15:00:00+00:00
Peru,PUENTE PIEDRA,51.4,-11.863253,-77.074133,reference grade,2024-06-27T14:00:00+00:00
Peru,PUENTE PIEDRA,42.26,-11.863253,-77.074133,reference grade,2024-06-27T13:00:00+00:00
Peru,PUENTE PIEDRA,43.91,-11.863253,-77.074133,reference grade,2024-06-27T12:00:00+00:00
Peru,PUENTE PIEDRA,39.92,-11.863253,-77.074133,reference grade,2024-06-27T11:00:00+00:00
Peru,PUENTE PIEDRA,41.91,-11.863253,-77.074133,reference grade,2024-06-27T10:00:00+00:00
Philippines,Manila,46.4,14.57711,120.9778,reference grade,2024-06-27T00:00:00+00:00
Philippines,Manila,39.8,14.57711,120.9778,reference grade,2024-06-26T23:00:00+00:00
Philippines,Manila,40.6,14.57711,120.9778,reference grade,2024-06-26T22:00:00+00:00
Philippines,Manila,40.4,14.57711,120.9778,reference grade,2024-06-26T21:00:00+00:00
Philippines,Manila,31.2,14.57711,120.9778,reference grade,2024-06-26T20:00:00+00:00
Philippines,Manila,28.3,14.57711,120.9778,reference grade,2024-06-26T19:00:00+00:00
Philippines,Manila,26.8,14.57711,120.9778,reference grade,2024-06-26T18:00:00+00:00
Philippines,Manila,22.7,14.57711,120.9778,reference grade,2024-06-26T17:00:00+00:00
Philippines,Manila,10.4,14.57711,120.9778,reference grade,2024-06-26T16:00:00+00:00
Philippines,Manila,9.8,14.57711,120.9778,reference grade,2024-06-26T15:00:00+00:00
Philippines,Manila,9.4,14.57711,120.9778,reference grade,2024-06-26T14:00:00+00:00
Philippines,Manila,10.2,14.57711,120.9778,reference grade,2024-06-26T13:00:00+00:00
Philippines,Manila,14.3,14.57711,120.9778,reference grade,2024-06-26T12:00:00+00:00
Philippines,Manila,22.2,14.57711,120.9778,reference grade,2024-06-26T11:00:00+00:00
Philippines,Manila,19.6,14.57711,120.9778,reference grade,2024-06-26T10:00:00+00:00
Philippines,Manila,13.6,14.57711,120.9778,reference grade,2024-06-26T09:00:00+00:00
Philippines,Manila,23.0,14.57711,120.9778,reference grade,2024-06-26T08:00:00+00:00
Philippines,Manila,22.7,14.57711,120.9778,reference grade,2024-06-26T07:00:00+00:00
Philippines,Manila,30.0,14.57711,120.9778,reference grade,2024-06-26T06:00:00+00:00
Philippines,Manila,32.3,14.57711,120.9778,reference grade,2024-06-26T05:00:00+00:00
Philippines,Manila,25.9,14.57711,120.9778,reference grade,2024-06-26T04:00:00+00:00
Philippines,Manila,55.6,14.57711,120.9778,reference grade,2024-06-26T03:00:00+00:00
Philippines,Manila,28.8,14.57711,120.9778,reference grade,2024-06-26T02:00:00+00:00
Philippines,Manila,18.9,14.57711,120.9778,reference grade,2024-06-26T01:00:00+00:00
Philippines,Manila,26.9,14.57711,120.9778,reference grade,2024-06-26T00:00:00+00:00
Philippines,Manila,31.7,14.57711,120.9778,reference grade,2024-06-25T23:00:00+00:00
Philippines,Manila,28.9,14.57711,120.9778,reference grade,2024-06-25T22:00:00+00:00
Philippines,Manila,35.8,14.57711,120.9778,reference grade,2024-06-25T21:00:00+00:00
Philippines,Manila,37.0,14.57711,120.9778,reference grade,2024-06-25T20:00:00+00:00
Philippines,Manila,12.7,14.57711,120.9778,reference grade,2024-06-25T19:00:00+00:00
Philippines,Manila,12.7,14.57711,120.9778,reference grade,2024-06-25T18:00:00+00:00
Philippines,Manila,13.7,14.57711,120.9778,reference grade,2024-06-25T17:00:00+00:00
Philippines,Manila,13.8,14.57711,120.9778,reference grade,2024-06-25T16:00:00+00:00
Philippines,Manila,15.3,14.57711,120.9778,reference grade,2024-06-25T15:00:00+00:00
Philippines,Manila,18.9,14.57711,120.9778,reference grade,2024-06-25T14:00:00+00:00
Philippines,Manila,25.1,14.57711,120.9778,reference grade,2024-06-25T13:00:00+00:00
Philippines,Manila,28.7,14.57711,120.9778,reference grade,2024-06-25T12:00:00+00:00
Philippines,Manila,22.8,14.57711,120.9778,reference grade,2024-06-25T11:00:00+00:00
Philippines,Manila,19.0,14.57711,120.9778,reference grade,2024-06-25T10:00:00+00:00
Philippines,Manila,10.8,14.57711,120.9778,reference grade,2024-06-25T09:00:00+00:00
Philippines,Manila,9.0,14.57711,120.9778,reference grade,2024-06-25T08:00:00+00:00
Philippines,Manila,9.0,14.57711,120.9778,reference grade,2024-06-25T07:00:00+00:00
Philippines,Manila,7.6,14.57711,120.9778,reference grade,2024-06-25T06:00:00+00:00
Philippines,Manila,6.8,14.57711,120.9778,reference grade,2024-06-25T05:00:00+00:00
Philippines,Manila,8.0,14.57711,120.9778,reference grade,2024-06-25T04:00:00+00:00
Philippines,Manila,11.7,14.57711,120.9778,reference grade,2024-06-25T03:00:00+00:00
Philippines,Manila,14.4,14.57711,120.9778,reference grade,2024-06-25T02:00:00+00:00
Philippines,Manila,21.0,14.57711,120.9778,reference grade,2024-06-25T01:00:00+00:00
Philippines,Manila,21.5,14.57711,120.9778,reference grade,2024-06-25T00:00:00+00:00
Philippines,Manila,37.7,14.57711,120.9778,reference grade,2024-06-24T23:00:00+00:00
Philippines,Manila,38.0,14.57711,120.9778,reference grade,2024-06-24T22:00:00+00:00
Philippines,Manila,29.7,14.57711,120.9778,reference grade,2024-06-24T21:00:00+00:00
Philippines,Manila,26.8,14.57711,120.9778,reference grade,2024-06-24T20:00:00+00:00
Philippines,Manila,22.9,14.57711,120.9778,reference grade,2024-06-24T19:00:00+00:00
Philippines,Manila,14.0,14.57711,120.9778,reference grade,2024-06-24T18:00:00+00:00
Philippines,Manila,14.1,14.57711,120.9778,reference grade,2024-06-24T17:00:00+00:00
Philippines,Manila,14.2,14.57711,120.9778,reference grade,2024-06-24T16:00:00+00:00
Philippines,Manila,10.2,14.57711,120.9778,reference grade,2024-06-24T15:00:00+00:00
Philippines,Manila,11.2,14.57711,120.9778,reference grade,2024-06-24T14:00:00+00:00
Philippines,Manila,7.5,14.57711,120.9778,reference grade,2024-06-24T13:00:00+00:00
Philippines,Manila,27.7,14.57711,120.9778,reference grade,2024-06-24T12:00:00+00:00
Philippines,Manila,59.5,14.57711,120.9778,reference grade,2024-06-24T11:00:00+00:00
Philippines,Manila,64.4,14.57711,120.9778,reference grade,2024-06-24T10:00:00+00:00
Philippines,Manila,31.8,14.57711,120.9778,reference grade,2024-06-24T09:00:00+00:00
Philippines,Manila,58.8,14.57711,120.9778,reference grade,2024-06-24T08:00:00+00:00
Philippines,Manila,44.3,14.57711,120.9778,reference grade,2024-06-24T07:00:00+00:00
Philippines,Manila,42.9,14.57711,120.9778,reference grade,2024-06-24T06:00:00+00:00
Philippines,Manila,49.3,14.57711,120.9778,reference grade,2024-06-24T05:00:00+00:00
Philippines,Manila,45.1,14.57711,120.9778,reference grade,2024-06-24T04:00:00+00:00
Philippines,Manila,55.8,14.57711,120.9778,reference grade,2024-06-24T03:00:00+00:00
Philippines,Manila,42.6,14.57711,120.9778,reference grade,2024-06-24T02:00:00+00:00
Philippines,Manila,44.2,14.57711,120.9778,reference grade,2024-06-24T01:00:00+00:00
Philippines,"Quezon Rd, San Simon",273.66,15.00045,120.7505,low-cost sensor,2024-07-01T12:56:33+00:00
Philippines,"Quezon Rd, San Simon",150.11,15.00045,120.7505,low-cost sensor,2024-07-01T12:38:54+00:00
Philippines,"Quezon Rd, San Simon",0.0,15.00045,120.7505,low-cost sensor,2024-07-01T12:21:15+00:00
Philippines,"Quezon Rd, San Simon",415.2,15.00045,120.7505,low-cost sensor,2024-07-01T12:03:35+00:00
Philippines,"Quezon Rd, San Simon",0.0,15.00045,120.7505,low-cost sensor,2024-07-01T11:45:56+00:00
Philippines,"Quezon Rd, San Simon",273.17,15.00045,120.7505,low-cost sensor,2024-07-01T11:28:17+00:00
Philippines,"Quezon Rd, San Simon",0.0,15.00045,120.7505,low-cost sensor,2024-07-01T11:10:38+00:00
Philippines,"Quezon Rd, San Simon",0.0,15.00045,120.7505,low-cost sensor,2024-07-01T10:00:02+00:00
Philippines,"Quezon Rd, San Simon",109.22,15.00045,120.7505,low-cost sensor,2024-07-01T09:42:24+00:00
Philippines,"Quezon Rd, San Simon",100.85,15.00045,120.7505,low-cost sensor,2024-07-01T09:24:45+00:00
Philippines,"Quezon Rd, San Simon",373.07,15.00045,120.7505,low-cost sensor,2024-07-01T09:07:06+00:00
Philippines,"Quezon Rd, San Simon",37.44,15.00045,120.7505,low-cost sensor,2024-07-01T07:56:32+00:00
Philippines,"Quezon Rd, San Simon",16.84,15.00045,120.7505,low-cost sensor,2024-07-01T07:38:53+00:00
Philippines,"Quezon Rd, San Simon",12.83,15.00045,120.7505,low-cost sensor,2024-07-01T07:21:15+00:00
Philippines,"Quezon Rd, San Simon",22.96,15.00045,120.7505,low-cost sensor,2024-07-01T07:03:36+00:00
Philippines,"Quezon Rd, San Simon",9.78,15.00045,120.7505,low-cost sensor,2024-07-01T05:00:06+00:00
Philippines,"Quezon Rd, San Simon",6.74,15.00045,120.7505,low-cost sensor,2024-07-01T04:42:28+00:00
Philippines,"Quezon Rd, San Simon",15.85,15.00045,120.7505,low-cost sensor,2024-07-01T04:24:49+00:00
Philippines,"Quezon Rd, San Simon",21.51,15.00045,120.7505,low-cost sensor,2024-07-01T04:07:10+00:00
Philippines,"Quezon Rd, San Simon",44.51,15.00045,120.7505,low-cost sensor,2024-07-01T03:49:32+00:00
Philippines,"Quezon Rd, San Simon",29.42,15.00045,120.7505,low-cost sensor,2024-07-01T03:31:53+00:00
Philippines,"Quezon Rd, San Simon",31.92,15.00045,120.7505,low-cost sensor,2024-07-01T03:14:15+00:00
Philippines,"Quezon Rd, San Simon",344.13,15.00045,120.7505,low-cost sensor,2024-07-01T02:56:36+00:00
Philippines,"Quezon Rd, San Simon",0.0,15.00045,120.7505,low-cost sensor,2024-07-01T02:38:57+00:00
Philippines,"Quezon Rd, San Simon",284.42,15.00045,120.7505,low-cost sensor,2024-07-01T02:21:19+00:00
Philippines,"Quezon Rd, San Simon",64.67,15.00045,120.7505,low-cost sensor,2024-07-01T02:03:40+00:00
Philippines,"Quezon Rd, San Simon",0.0,15.00045,120.7505,low-cost sensor,2024-07-01T00:00:04+00:00
Philippines,"Quezon Rd, San Simon",435.05,15.00045,120.7505,low-cost sensor,2024-06-30T23:42:24+00:00
Puerto Rico,Cata�o 40,13.0,18.428388,-66.141657,reference grade,2024-07-01T13:00:00+00:00
Puerto Rico,Cata�o 40,14.0,18.428388,-66.141657,reference grade,2024-07-01T12:00:00+00:00
Puerto Rico,Cata�o 40,16.0,18.428388,-66.141657,reference grade,2024-07-01T11:00:00+00:00
Puerto Rico,Cata�o 40,13.0,18.428388,-66.141657,reference grade,2024-07-01T10:00:00+00:00
Puerto Rico,Cata�o 40,9.0,18.428388,-66.141657,reference grade,2024-07-01T09:00:00+00:00
Puerto Rico,Cata�o 40,9.0,18.428388,-66.141657,reference grade,2024-07-01T08:00:00+00:00
Puerto Rico,Cata�o 40,10.0,18.428388,-66.141657,reference grade,2024-07-01T07:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-07-01T06:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-07-01T05:00:00+00:00
Puerto Rico,Cata�o 40,14.0,18.428388,-66.141657,reference grade,2024-07-01T04:00:00+00:00
Puerto Rico,Cata�o 40,15.0,18.428388,-66.141657,reference grade,2024-07-01T03:00:00+00:00
Puerto Rico,Cata�o 40,15.0,18.428388,-66.141657,reference grade,2024-07-01T02:00:00+00:00
Puerto Rico,Cata�o 40,14.0,18.428388,-66.141657,reference grade,2024-07-01T01:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-07-01T00:00:00+00:00
Puerto Rico,Cata�o 40,14.0,18.428388,-66.141657,reference grade,2024-06-30T23:00:00+00:00
Puerto Rico,Cata�o 40,11.0,18.428388,-66.141657,reference grade,2024-06-30T22:00:00+00:00
Puerto Rico,Cata�o 40,8.0,18.428388,-66.141657,reference grade,2024-06-30T21:00:00+00:00
Puerto Rico,Cata�o 40,10.0,18.428388,-66.141657,reference grade,2024-06-30T19:00:00+00:00
Puerto Rico,Cata�o 40,11.0,18.428388,-66.141657,reference grade,2024-06-30T18:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-30T17:00:00+00:00
Puerto Rico,Cata�o 40,11.0,18.428388,-66.141657,reference grade,2024-06-30T16:00:00+00:00
Puerto Rico,Cata�o 40,9.0,18.428388,-66.141657,reference grade,2024-06-30T15:00:00+00:00
Puerto Rico,Cata�o 40,8.0,18.428388,-66.141657,reference grade,2024-06-30T14:00:00+00:00
Puerto Rico,Cata�o 40,9.0,18.428388,-66.141657,reference grade,2024-06-30T13:00:00+00:00
Puerto Rico,Cata�o 40,11.0,18.428388,-66.141657,reference grade,2024-06-30T12:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-30T11:00:00+00:00
Puerto Rico,Cata�o 40,11.0,18.428388,-66.141657,reference grade,2024-06-30T10:00:00+00:00
Puerto Rico,Cata�o 40,11.0,18.428388,-66.141657,reference grade,2024-06-30T09:00:00+00:00
Puerto Rico,Cata�o 40,10.0,18.428388,-66.141657,reference grade,2024-06-30T08:00:00+00:00
Puerto Rico,Cata�o 40,10.0,18.428388,-66.141657,reference grade,2024-06-30T07:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-30T06:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-30T05:00:00+00:00
Puerto Rico,Cata�o 40,13.0,18.428388,-66.141657,reference grade,2024-06-30T04:00:00+00:00
Puerto Rico,Cata�o 40,13.0,18.428388,-66.141657,reference grade,2024-06-30T03:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-30T02:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-30T01:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-30T00:00:00+00:00
Puerto Rico,Cata�o 40,10.0,18.428388,-66.141657,reference grade,2024-06-29T23:00:00+00:00
Puerto Rico,Cata�o 40,9.0,18.428388,-66.141657,reference grade,2024-06-29T22:00:00+00:00
Puerto Rico,Cata�o 40,9.0,18.428388,-66.141657,reference grade,2024-06-29T21:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-29T20:00:00+00:00
Puerto Rico,Cata�o 40,8.0,18.428388,-66.141657,reference grade,2024-06-29T19:00:00+00:00
Puerto Rico,Cata�o 40,7.0,18.428388,-66.141657,reference grade,2024-06-29T18:00:00+00:00
Puerto Rico,Cata�o 40,10.0,18.428388,-66.141657,reference grade,2024-06-29T17:00:00+00:00
Puerto Rico,Cata�o 40,9.0,18.428388,-66.141657,reference grade,2024-06-29T16:00:00+00:00
Puerto Rico,Cata�o 40,8.0,18.428388,-66.141657,reference grade,2024-06-29T15:00:00+00:00
Puerto Rico,Cata�o 40,8.0,18.428388,-66.141657,reference grade,2024-06-29T14:00:00+00:00
Puerto Rico,Cata�o 40,11.0,18.428388,-66.141657,reference grade,2024-06-29T13:00:00+00:00
Puerto Rico,Cata�o 40,10.0,18.428388,-66.141657,reference grade,2024-06-29T12:00:00+00:00
Puerto Rico,Cata�o 40,13.0,18.428388,-66.141657,reference grade,2024-06-29T11:00:00+00:00
Puerto Rico,Cata�o 40,13.0,18.428388,-66.141657,reference grade,2024-06-29T10:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-29T09:00:00+00:00
Puerto Rico,Cata�o 40,13.0,18.428388,-66.141657,reference grade,2024-06-29T08:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-29T07:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-29T06:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-29T05:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-29T04:00:00+00:00
Puerto Rico,Cata�o 40,15.0,18.428388,-66.141657,reference grade,2024-06-29T03:00:00+00:00
Puerto Rico,Cata�o 40,13.0,18.428388,-66.141657,reference grade,2024-06-29T02:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-29T01:00:00+00:00
Puerto Rico,Cata�o 40,10.0,18.428388,-66.141657,reference grade,2024-06-29T00:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-28T23:00:00+00:00
Puerto Rico,Cata�o 40,9.0,18.428388,-66.141657,reference grade,2024-06-28T22:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-28T21:00:00+00:00
Puerto Rico,Cata�o 40,15.0,18.428388,-66.141657,reference grade,2024-06-28T20:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-28T19:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-28T18:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-28T17:00:00+00:00
Puerto Rico,Cata�o 40,13.0,18.428388,-66.141657,reference grade,2024-06-28T16:00:00+00:00
Puerto Rico,Cata�o 40,8.0,18.428388,-66.141657,reference grade,2024-06-28T15:00:00+00:00
Puerto Rico,Cata�o 40,10.0,18.428388,-66.141657,reference grade,2024-06-28T14:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-28T13:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-28T12:00:00+00:00
Puerto Rico,Cata�o 40,13.0,18.428388,-66.141657,reference grade,2024-06-28T11:00:00+00:00
Puerto Rico,Cata�o 40,14.0,18.428388,-66.141657,reference grade,2024-06-28T10:00:00+00:00
Puerto Rico,Cata�o 40,11.0,18.428388,-66.141657,reference grade,2024-06-28T09:00:00+00:00
Puerto Rico,Cata�o 40,10.0,18.428388,-66.141657,reference grade,2024-06-28T08:00:00+00:00
Puerto Rico,Cata�o 40,7.0,18.428388,-66.141657,reference grade,2024-06-28T07:00:00+00:00
Puerto Rico,Cata�o 40,11.0,18.428388,-66.141657,reference grade,2024-06-28T06:00:00+00:00
Puerto Rico,Cata�o 40,13.0,18.428388,-66.141657,reference grade,2024-06-28T05:00:00+00:00
Puerto Rico,Cata�o 40,14.0,18.428388,-66.141657,reference grade,2024-06-28T04:00:00+00:00
Puerto Rico,Cata�o 40,14.0,18.428388,-66.141657,reference grade,2024-06-28T03:00:00+00:00
Puerto Rico,Cata�o 40,13.0,18.428388,-66.141657,reference grade,2024-06-28T02:00:00+00:00
Puerto Rico,Cata�o 40,14.0,18.428388,-66.141657,reference grade,2024-06-28T01:00:00+00:00
Puerto Rico,Cata�o 40,11.0,18.428388,-66.141657,reference grade,2024-06-28T00:00:00+00:00
Puerto Rico,Cata�o 40,13.0,18.428388,-66.141657,reference grade,2024-06-27T23:00:00+00:00
Puerto Rico,Cata�o 40,12.0,18.428388,-66.141657,reference grade,2024-06-27T22:00:00+00:00
Puerto Rico,Cata�o 40,13.0,18.428388,-66.141657,reference grade,2024-06-27T21:00:00+00:00
Puerto Rico,Cata�o 40,17.0,18.428388,-66.141657,reference grade,2024-06-27T20:00:00+00:00
Puerto Rico,Cata�o 40,20.0,18.428388,-66.141657,reference grade,2024-06-27T19:00:00+00:00
Puerto Rico,Cata�o 40,24.0,18.428388,-66.141657,reference grade,2024-06-27T18:00:00+00:00
Puerto Rico,Cata�o 40,22.0,18.428388,-66.141657,reference grade,2024-06-27T17:00:00+00:00
Puerto Rico,Cata�o 40,20.0,18.428388,-66.141657,reference grade,2024-06-27T16:00:00+00:00
Puerto Rico,Cata�o 40,24.0,18.428388,-66.141657,reference grade,2024-06-27T15:00:00+00:00
Puerto Rico,Cata�o 40,24.0,18.428388,-66.141657,reference grade,2024-06-27T14:00:00+00:00
Puerto Rico,Cata�o 40,22.0,18.428388,-66.141657,reference grade,2024-06-27T13:00:00+00:00
Puerto Rico,Cata�o 40,24.0,18.428388,-66.141657,reference grade,2024-06-27T12:00:00+00:00
Puerto Rico,Cata�o 40,27.0,18.428388,-66.141657,reference grade,2024-06-27T11:00:00+00:00
Puerto Rico,Cata�o 40,24.0,18.428388,-66.141657,reference grade,2024-06-27T10:00:00+00:00
Puerto Rico,Cata�o 40,21.0,18.428388,-66.141657,reference grade,2024-06-27T09:00:00+00:00
Qatar,Doha,1.0,25.3337,51.22953,reference grade,2024-07-01T13:00:00+00:00
Qatar,Doha,3.0,25.3337,51.22953,reference grade,2024-07-01T12:00:00+00:00
Qatar,Doha,3.0,25.3337,51.22953,reference grade,2024-07-01T11:00:00+00:00
Qatar,Doha,2.0,25.3337,51.22953,reference grade,2024-07-01T10:00:00+00:00
